,text
24026, あそこ一回出たら外から帰って来れないからね。うさぎみたいになってた。
24027, 正解：非常階段で震えてた
24028,トイレから返ってきたらwwwwwwww小田さんいないwwwwwwwwwwwwwwどこwwwwwwwwどこ行ったのwwwwwwww
24029,    たのしそう！！って書こうとしたら力尽きたwwww
24030,    たのしい
24031, はやくー
24032, 小田さんまた明日から千葉だよー。もう暫く会えないよー。
24033, おいでよ
24034,小田さんと鍋＼(^o^)／
24035,小田さんと鍋（アヘ顔
24036,だめだだめだだめだまだ全然なんも知らない。知ってたけど。馬鹿すぎわろた。
24037,辛い
24038, 毎週火曜日３時間の真剣勝負だぜ‥。お疲れって言って！
24039,おおおおおおおやっとわかった！！ってことが全然わかってなかった！！ってことがわかった一日でした
24040, 授業!!!!!今!!!!終わった!!!!!!おつかれ！！！
24041, 5限なのよ！18:10も18:30も同じようなもんじゃね(*´∀｀*)？
24042,22歳になったからやめたいこと:洋服に穴が空いていても気にせず着てしまうこと
24043, あ、多分いける！いきたい！
24044,18時半まで八王子かー‥‥。
24045, 必修の上に再履だからそんなことしたらまじ勇者w
24046, 先生の強気の態度がもうねw18時まで八王子とかほんとに何も出来ない‥‥＼(^o^)／することもないけど
24047,この授業何回休んでたっけ‥て
24048,カwwトwwケwwツwwwwwwwwwwwwwwwwww
24049,"「君たちのテスト日は12/25クリスマスですけどね、万が一。万が一、その日にどうしても外せない用事が入っている学生がいる場合、恋人の写真とホテルの領収書を持って来たら考えてあげます」
wwwwwwwww"
24050, 私も行きたい！！土曜は??
24051, まじか！やったね！！自民党が素晴らしい話と学校で遊戯王はけしからん話を延々としてくれたよ！！
24052, わかったー
24053, 2月だと上旬、3月だと下旬になるーーー。落ち着くのっていつ??
24054, 1月2月3月！いつがいい？
24055, そうそう！ぐっさんスノボ行こうよ！
24056, LC発振器は返ってきたけどね！あ、でもグラフ直されなかった＼(^o^)／さすがぐっさん！
24057,そういうことすると早稲田の印象が悪くなるぞ
24058,工学系女子でも3人揃えばry
24059,謎のおじさんに絡まれるなうwwwwwwwwwwwwwwwwwwww
24060,フィルタ返ってこなかったーやったー
24061, 染めたん鍵かけられてる！
24062,畑山くんは全能の神
24063,はたけやまくんは畠山くん
24064, さとーさんに教えてもらった！畠山くんなの？
24065,かわええ‥‥。
24066,畑山くんはビスコが大好き
24067,ﾌﾊﾊ
24068,萌え寺関連で弟がTVに出てたのが忘れられない‥。
24069,最遊記→シャーマンキング→鋼錬→ﾅﾏﾓﾉ　だった。
24070,サセプタンスとフィルタ、返ってこないといいなー
24071,ズボン下がってくる
24072,今日コンタクト買う（迫真
24073, ほんとそれw　彼氏いたら色々傷付けそうで怖いわ(゜゜)
24074,あ、思い出した。等価回路だ！
24075,怒鳴ってる人より全然良いわ
24076,公共の場でちゅっちゅするのは頂けないが、幸せそうな顔してるのは、知らない人でもなんか良いなぁ(*´｀*)
24077,駅でちゅーしてるカップルが多いんだけどなんなの？冬だから？戦場のクリスマスなの？
24078,ラーメン美味しかった！
24079,twitter見てるときに限ってタン兄に見つかるww
24080, 和田もね！！
24081, 薄着できてしまった！ばかだった！冬だった！上にコート欲しいぜ‥。ホッカイロありがとう、腰に貼っとくｗ
24082,パソコン室あったかい‥‥。
24083,あったかいところにいきたい
24084,格好が春である。
24085,寒いけど慣れてきた
24086,2階へ！
24087,さっむい
24088,さむねむ
24089,さむ
24090, はい！！！
24091,ｶﾞﾀｶﾞﾀｶﾞﾀ
24092,最近起きると血圧下がってるのか暫く震えが止まらない。
24093, 良くなってる！！
24094,よし！今日は！計画的に！寝たぞ！！！
24095, ころころーって使い処が難しそうだな‥。
24096,ちょっと喋ると目覚めるよね。覚めてないけど。
24097, ナチュラルハイか
24098, かーわーぐーちーさーまー。おーこーしーてー。9時に!!ウィルコムに!!
24099,今から9時まで寝てもいいですか？
24100, 今うちにくればぜひ食べてほしいのに。
24101,ほふ‥‥朝から秋を感じてしまった‥
24102, 美味しいよ
24103, 芋芋しいアカウントがこちらになります
24104, 眠さのあまり気がついたらサツマイモご飯炊いてた
24105, 土鍋でサツマイモご飯炊いた。
24106,多分ね、今寝たら本当に幸せだと思う。
24107,最後のグラフ、書き方これであってるのかな‥？
24108, そこ突かれると何も言えないわーwww　最近はあれが欲しいわ、トング。
24109, ピーラーなんて文明の利器、一人暮らしの家にあるとお思いかね‥。
24110,ちょーーーーーーーーーーーーーーーねむくなってきた
24111, 反論出来ないwww　芋って固いよね‥‥手が滑った
24112,いたい‥‥‥いたいぞー‥‥。
24113,爪と肉の間に包丁を入れてしまって血が止まらないアカウントがこちらになります
24114,レポートも残すところグラフとグラフの考察だけだし、さつまいもご飯作ろうかなー‥。
24115,しにt‥‥‥（できてない
24116,比べると本当に本当に心の底から死にたくなるから比べるのやめる。お前はお前だ。おう。
24117,なんていうかね、凄いよね。うん。凄い。
24118,絶対嘘だろ‥w
24119,タン兄に言われたところ押したらほんとに肩こりマシになってびっくり。足つぼの話です。
24120,やっぱこの人チートだわ
24121,キルヒホッフの積分公式
24122,正直先生の「四つの図じゃなくて縦軸だけを４本にして一つの図に」って言ってる意味がわからない
24123,なんだかなー
24124,↓眠くなってきた。相当眠いらしい。
24125,ねっっっむくんかっていた
24126,んー
24127,ふわああああああ
24128,徹夜でレポートやろうとかね、その根性が気に食わないよね。今日午前中から起きてた癖に何してたんだっていう。クズめ。　#私です
24129, 猪苗代湖って泳げるの!?
24130,この時間にご飯食べてるし今から風呂だし今日寝る気ゼロ
24131, 間違えた。大丈夫(´・ω・｀)？
24132, おっぱい！！
24133,なんでもいいけどにゅうめんって響きがどう贔屓目に見てもおっぱいでなんかもうね
24134, 私A型だから細やかで気が利いて超絶女の子らしいんだぜ
24135,3分で出来る簡単にゅうめん＼(^o^)／
24136, 痩せようという気概が感じられない
24137,こんなに優しいのになー（
24138,   全然わからない件について‥！猪苗代近い？
24139," 愛情の裏返しだよ(*´∀｀*)
ていうかその言葉そのまま返すよ!!でもそういうの嫌いじゃないよ!!"
24140,登山に自動変換される辺りアレw
24141,よし。薫ちゃんに相談だ。
24142, (ﾟДﾟ)‥。　私の中のぐっさんのイメージがどんどんマッチョになっていくぞ‥‥。
24143, おお！ぐっさん頭(・∀・)ｲｲﾈ!!
24144,裏磐梯ってなんて読むんだろ‥‥。
24145, wwwwwww　相手を高めるだけじゃなく自分をもトコトン落とすところがポイントですね！！
24146,（相手をひたすら神扱いするゲーム
24147,神ごっこしたい。
24148, ふぁぼりました！！w
24149,貸別荘とコテージとペンションの違いとは‥‥‥。
24150,貸別荘とコテージの違いとは‥‥。
24151, ５分！レシピ下さい！ww
24152,あ、ペンションめっけ。ここ良さげ。
24153,グランデコ、猪苗代‥？
24154,雪道は車じゃない方がいいよなあ
24155, ぐぐった！猪苗代周辺なのかな‥？コテージだと安いよねwww
24156, です！！w
24157, あ、美味しそう！
24158, おつおつ
24159, グランデコ？？ぐぐってみる！コテージ一棟貸ししてるとこ探してるんだよねー。自炊するからw
24160,一月下旬だったら色々ある‥？
24161,スノボ、どこがいいかなー
24162,wwwww
24163,16日、金曜日かぁ‥‥。
24164,ダイビングの写真見てて思う。れお君は、細い（迫真
24165,沖縄の写真はおがちゃんもカメラ持ってたお陰で自分がたくさん写ってて嬉しいw
24166,昔の写真見てて思うんだけど、年々顔が丸くなってる気がする
24167,   今月色々病気行ったせいでお金がないから、給料入って、まだ痛かったら行ってみるよー
24168,薬学女×看護女の百合はもう文面からエロいのに、数学女×物理女にはなぜ華やかさがないのか
